COMID,Stream DO
23630580,11.04138396
23630582,11.0215931
23630584,11.0301256
23630586,11.03420418
23630588,10.9733829
23630590,11.01787672
23630592,11.06609604
23630594,11.0383429
23630596,11.05914166
23630598,11.0913047
23630600,11.09649705
23630602,11.13563263
23630604,11.15332352
23630606,11.1854491
23630608,11.17932407
23630610,11.18023268
23630612,11.05577381
23630614,11.11577715
23630616,11.14880207
23630618,11.14825736
23630620,11.22617787
23630622,10.95762509
23630624,10.94836536
23630626,10.98242692
23630628,11.02213818
23630630,11.12489922
23630632,11.15735749
23630634,11.18606246
23630636,11.23539982
23630638,11.2609767
23630640,11.2704945
23630642,11.45871405
23630644,11.37104085
23630646,10.97348053
23630648,10.98953957
23630650,10.98942095
23630652,11.0402303
23630654,11.1078976
23630656,11.09738349
23630658,11.09552824
23630660,11.02539664
23630662,10.77387524
23630664,10.6594875
23630666,10.25133446
23630668,10.54455703
23630670,10.73606044
23630672,10.97426568
23630674,11.05249735
23630676,10.92019172
23630678,10.52820116
23630680,10.74184961
23630682,10.95733356
23630684,10.76189339
23630686,10.65875004
23630688,10.65738057
23630690,10.64504369
23630692,10.56206631
23630694,10.48791187
23630696,10.47436794
23630698,10.3279119
23630700,10.33248587
23630702,10.25951228
23630704,10.25026182
23630706,10.28995801
23630708,10.54514117
23630710,10.25903752
23630712,10.30549582
23630714,10.26723192
23630716,10.59619567
23630718,10.29660438
23630720,9.742321641
23630722,10.17421574
23630724,9.996988103
23630726,9.905164235
23630728,9.845013437
23630730,9.868947174
23630732,9.728973699
23630734,10.05404972
23630736,10.23873424
23630738,10.37318627
23630740,10.33028929
23630742,10.40615528
23630744,10.41952596
23630746,10.25230143
23630748,10.20175657
23630750,10.1479716
23630752,9.896494311
23630754,9.925274192
23630756,9.705825043
23630758,10.33189586
23630760,10.32554987
23630762,10.31284586
23630764,10.31436533
23630766,10.30694843
23630768,10.30630108
23630770,10.30286374
23630772,10.20878791
23630774,10.22240192
23630776,10.19062056
23630778,10.1966491
23630780,10.19643084
23630782,10.33238788
23630784,10.30496248
23630786,10.23954519
23630788,10.14062129
23630790,10.13218012
23630792,10.94511796
23630794,10.13602078
23630796,10.13296946
23630798,10.11226233
23630800,10.1914258
23630802,10.23064514
23630804,10.288833
23630806,10.25478342
23630808,10.23946228
23630810,10.23673032
23630812,10.08187803
23630814,10.04856147
23630816,9.85084527
23630818,9.822905738
23630820,10.06281431
23630822,9.892413147
23630824,9.828091574
23630826,9.979954176
23630828,9.60856625
23630830,9.530979896
23630832,9.796854541
23630834,10.35883845
23630836,10.89642278
23630838,10.73650973
23630840,9.461330674
23630842,9.951475349
23630844,10.24225587
23630846,10.05954328
23630848,10.23367672
23630850,10.23170369
23630852,10.22018337
23630854,10.20625868
23630856,10.23095094
23630858,10.19844532
23630860,10.20122842
23630862,10.11038875
23630864,10.1201779
23630866,10.16374571
23630868,10.27520924
23630870,10.22382754
23630872,9.992087511
23630874,9.790396428
23630876,9.741760466
23630878,10.37228211
23630880,10.35795222
23630882,10.37030099
23630884,10.24541641
23630886,10.25015633
23630888,10.15869966
23630890,10.12384931
23630892,12.29571865
23630894,11.35680465
23630896,11.35652966
23630898,11.35633931
23630900,11.35592781
23630902,11.35489231
23630904,11.35445577
23630906,11.34945526
23630908,11.34931553
23630910,11.3490332
23630912,11.9328022
23630914,11.3376982
23630916,11.46418531
23630918,11.14557825
23630920,11.30984897
23630922,11.48045781
23630924,11.78209248
23630926,10.15146829
23630928,11.48581373
23630930,10.98356008
23630932,10.87239641
23630934,10.88492666
23630936,10.59364926
23630938,11.47413151
23630940,10.84494844
23630942,10.93248355
23630944,11.18809988
23630946,11.18609314
23630948,10.83898653
23630950,10.32548481
23630952,10.06656957
23630954,9.266136352
23630956,10.91787556
23630958,11.21637741
23630960,10.93643977
23630962,11.15420965
23630964,10.4573627
23630966,10.65296665
23630968,11.5522429
23630970,11.89042846
23630972,11.04858575
23630974,11.09025711
23630976,10.98672905
23630978,11.11742003
23630980,11.20079519
23630982,11.14954925
23630984,10.79030491
23630986,10.0570561
23630988,11.08024359
23630990,11.40309276
23630992,11.55440102
23630994,10.43616604
23630996,11.07895587
23630998,10.82030369
23631000,11.60703039
23631002,9.455365247
23631004,10.35193335
23631006,11.23434735
23631008,11.04088148
23631010,11.1220448
23631012,11.02569766
23631014,10.82974984
23631016,9.235322456
23631018,11.41169663
23631020,10.99376079
23631022,10.94973084
23631024,11.06806663
23631026,11.04182332
23631028,10.9093626
23631030,11.09783766
23631032,11.51866356
23631034,11.08041733
23631036,11.57175452
23631038,10.86751318
23631040,11.59619381
23631042,11.40217726
23631044,10.9508195
23631046,10.91596128
23631048,11.43237151
23631050,11.4183989
23631052,10.49851943
23631054,11.30510064
23631056,11.05752311
23631058,11.12978998
23631060,10.4685295
23631062,10.8812029
23631064,11.05812243
23631066,11.04545163
23631068,10.94502694
23631070,10.61879937
23631072,10.96598418
23631074,9.129307686
23631076,10.63744136
23631078,10.47723701
23631080,10.85478935
23631082,10.99183913
23631084,11.44627001
23631086,10.86862133
23631088,10.24536045
23631090,10.7841726
23631092,10.83778234
23631094,10.41580547
23631096,10.93949846
23631098,10.80008145
23631100,10.59554345
23631102,10.40857383
23631104,11.18807866
23631106,10.63598283
23631108,10.98168264
23631110,11.64192202
23631112,10.62095631
23631114,10.79620087
23631116,11.45062966
23631118,10.56686134
23631120,10.48458261
23631122,10.62300084
23631124,11.18513226
23631126,10.9256796
23631128,10.54454951
23631130,11.3586628
23631132,10.88193491
23631134,10.99645806
23631136,10.13375038
23631138,10.31130754
23631140,9.63409917
23631142,9.831955923
23631144,10.74050754
23631146,11.19179788
23631148,11.37338668
23631150,10.75275935
23631152,10.57907978
23631154,10.96013482
23631156,10.71965741
23631158,8.309749361
23631160,10.68411348
23631162,9.701003928
23631164,10.16663631
23631166,10.87514097
23631168,10.86630047
23631170,10.50251933
23631172,9.920103554
23631174,10.89972616
23631176,10.25141182
23631178,10.22206777
23631180,8.578701216
23631182,10.95683454
23631184,10.25170747
23631186,10.34064256
23631188,10.33431671
23631190,10.76023654
23631192,9.355780908
23631194,10.83735725
23631196,10.98009404
23631198,10.96263004
23631200,9.340511519
23631202,9.095589756
23631204,10.06343857
23631206,10.34632194
23631208,10.63321651
23631210,10.23767624
23631212,10.74187447
23631214,10.59350314
23631216,10.53251855
23631218,10.66431914
23631220,10.36565251
23631222,10.85263129
23631224,9.557331952
23631226,9.93356217
23631228,9.583840074
23631230,10.30046382
23631232,10.4829914
23631234,10.27046805
23631236,9.792994697
23631238,9.409016768
23631240,10.30012708
23631242,10.02417439
23631244,10.22942354
23631246,10.1469248
23631248,10.65155029
23631250,10.04582543
23631252,10.81260569
23631254,10.72724505
23631256,9.810533474
23631258,10.36404193
23631260,10.53550385
23631262,10.58291285
23631264,9.353679621
23631266,10.70831929
23631268,9.994281871
23631270,10.4462622
23631272,10.54048593
23631274,10.98394933
23631276,10.44802113
23631278,10.78177359
23631280,10.20026184
23631282,10.47297066
23631284,9.846668334
23631286,10.50961799
23631288,10.79185832
23631290,10.12867117
23631292,10.48873848
23631294,10.37902785
23631296,10.63236064
23631298,10.66759175
23631300,10.75583876
23631302,10.47384134
23631304,11.68139329
23631306,11.20815167
23631308,10.77662084
23631310,11.52821077
23631312,10.65532199
23631314,9.610886687
23631316,10.74801769
23631318,10.66065629
23631320,10.04787831
23631322,10.13577947
23631324,10.84926228
23631326,10.63271205
23631328,10.55591127
23631330,11.03939985
23631332,9.852324368
23631334,9.850047909
23631336,10.09737054
23631338,10.11433581
23631340,8.480678723
23631342,10.51126966
23631344,8.817267866
23631346,9.860033056
23631348,10.01515499
23631350,8.949959473
23631352,10.12028069
23631354,10.16504161
23631356,10.81057683
23631358,10.57359342
23631360,10.81474748
23631362,7.868382353
23631364,10.30853022
23631366,10.33116946
23631368,11.12123779
23631370,10.73324743
23631372,10.47086795
23631374,10.3339788
23631376,10.31471747
23631378,11.07481613
23631380,10.56251723
23631382,10.77926718
23631384,10.73437622
23631386,10.69836622
23631388,11.2468534
23631390,11.01281755
23631392,11.1780019
23631394,11.26316178
23631396,11.58613764
23631398,11.63230455
23631400,11.22727733
23631402,11.60644341
23631404,11.37995247
23631406,11.68056885
23631408,11.50906162
23631410,11.08764701
23631412,11.14684067
23631414,11.36126595
23631416,11.58944653
23631418,11.25084897
23631420,11.28500053
23631422,11.46165878
23631424,11.5792593
23631430,10.94891663
23631432,10.41170528
23631434,10.65829169
23631436,11.03092599
23631438,11.42750939
23631440,10.98013516
23631442,10.88044102
23631444,10.41238321
23631446,9.729906015
23631448,11.47495045
23631450,11.68686148
23631452,11.67134946
23631454,11.45028079
23631456,11.33059805
23631458,11.24813235
23631460,10.31709953
23631462,11.02068277
23631464,11.82843356
23631466,10.61430827
23631468,11.40159369
23631470,10.9859104
23631472,11.13820707
23631474,11.11076626
23631476,10.24906526
23631478,10.707496
23631480,8.625065162
23631482,10.80700624
23631484,11.08388015
23631486,10.78664134
23631488,10.04971308
23631490,9.79103568
23631492,10.82156572
23631494,9.840696778
23631496,9.34777415
23631498,9.092986477
23631500,8.469457503
23631502,10.6909403
23631504,10.66451665
23631506,10.62484423
23631508,10.649938
23631510,10.12227485
23631512,9.974858499
23631514,10.30167664
23631516,10.91361469
23631518,10.39379125
23631520,10.83126087
23631522,10.57518899
23631524,10.86993918
23631526,10.7528661
23631528,10.32996634
23631530,11.23610074
23631532,10.66927347
23631534,10.70251655
23631536,10.99808901
23631538,10.71330388
23631540,10.32669717
23631542,11.07315707
23631544,10.72473777
23631546,10.57728102
23631548,10.14360445
23631550,10.05745579
23631552,10.69586105
23631554,10.5739613
23631556,10.92136168
23631558,10.3391582
23631560,10.52661595
23631562,9.820887864
23631564,10.75682017
23631566,10.62848578
23631568,10.69290192
23631570,10.4880925
23631572,10.44988542
23631574,10.35375611
23631576,10.33193927
23631578,10.44117136
23631580,10.85113188
23631582,10.47660308
23631584,9.641493931
23631586,10.37413016
23631588,10.10886986
23631590,10.61045135
23631592,10.37204522
23631594,10.73596603
23631596,10.36946037
23631598,10.19294663
23631600,9.771926922
23631602,10.17722257
23631604,10.30163404
23631606,9.965322855
23631608,9.474806596
23631610,10.36144815
23631612,9.532998382
23631614,8.281488678
23631616,9.555739694
23631618,10.59686115
23631620,10.75767947
23631622,9.401829634
23631624,10.00610561
23631626,9.825180703
23631628,10.7797143
23631630,9.599181552
23631632,10.8973292
23631634,10.63411509
23631636,11.07392992
23631638,7.868382353
23631640,10.83887681
23631642,8.882568506
23631644,10.80387877
23631646,11.12345478
23631648,10.1498353
23631650,10.36868203
23631652,11.16524266
23631654,10.69666723
23631656,11.15444489
23631658,11.07839505
23631660,9.894008401
23631662,10.86598015
23631664,9.891743029
23631666,8.97538897
23631668,8.985738471
23631670,10.09516237
23631672,10.02990195
23631674,10.77652652
23631676,10.03354564
23631678,10.79609981
23631680,10.30144275
23631682,10.5900521
23631684,10.37729815
23631686,9.706434591
23631688,10.50388958
23631690,11.07194645
23631692,9.820394987
23631694,10.66087101
23631696,10.35689566
23631698,10.08441786
23631700,10.00942271
23631702,8.893688769
23631704,10.45205164
23631706,10.35283602
23631708,10.46865373
23631710,10.36915231
23631712,9.948569306
23631714,10.81546375
23631716,10.7302843
23631718,9.864555122
23631720,10.2337281
23631722,10.04512723
23631724,10.71675072
23631726,10.16070032
23631728,9.875601184
23631730,10.76107252
23631732,10.53342623
23631734,10.70776079
23631736,10.28939856
23631738,10.82703298
23631740,10.24082535
23631742,9.639200915
23631744,9.828624416
23631746,10.49016904
23631748,10.72532763
23631750,9.432719085
23631752,9.859680542
23631754,10.16708015
23631756,9.588920759
23631758,10.113487
23631760,10.51847234
23631762,10.80027942
23631764,10.08820074
23631766,10.15697913
23631768,9.548069696
23631770,9.246343369
23631772,10.34410713
23631774,10.2789996
23631776,11.03102405
23631778,9.805525003
23631780,10.19680982
23631782,9.781880656
23631784,8.725326664
23631786,10.14299658
23631788,10.43139759
23631790,10.30466069
23631792,10.30466069
23631794,10.0181017
23631796,10.55316902
23631798,10.44263031
23631800,10.33434515
23631802,9.929611567
23631804,10.52362374
23631806,9.913021482
23631808,10.89829046
23631810,10.25375649
23631812,10.19113795
23631814,9.857447696
23631816,10.27581247
23631818,10.4567221
23631820,10.81112263
23631822,9.309661431
23631824,10.022943
23631826,10.09663071
23631828,10.58480063
23631830,10.56680075
23631832,10.55025985
23631834,9.278882925
23631836,10.71903664
23631838,10.42583676
23631840,10.14994603
23631842,10.30382087
23631844,10.06323722
23631846,10.10228852
23631848,9.922218125
23631850,9.817338004
23631852,10.55193465
23631854,10.46420255
23631856,10.45515412
23631858,10.30713757
23631860,10.43820929
23631862,10.79388562
23631864,10.7170761
23631866,10.56155271
23631868,10.56358871
23631870,10.52925914
23631872,10.35973022
23631874,10.26773318
23631876,10.06929696
23631878,10.12332788
23631880,10.17049185
23631882,10.49141978
23631884,11.06578106
23631886,10.02679252
23631888,10.0989265
23631890,10.76138637
23631892,10.00245111
23631894,10.03312703
23631896,10.86269929
23631898,10.76519454
23631900,10.42129343
23631902,10.63315715
23631904,10.35988885
23631906,10.74179436
23631908,10.46270654
23631910,10.50722276
23631912,9.749188589
23631914,10.05068884
23631916,10.20761957
23631918,10.73398942
23631920,10.2473691
23631922,10.5545708
23631924,10.01083364
23631926,11.00127966
23631928,10.40695179
23631930,10.95525442
23631932,10.91911778
23631934,10.58950968
23631936,10.59330616
23631938,9.833193799
23631940,10.75674797
23631942,10.32639112
23631944,10.08414209
23631946,10.70791204
23631948,10.40106076
23631950,10.5889305
23631952,10.23536853
23631954,10.62591731
23631956,9.847565078
23631958,10.67975965
23631960,10.62718649
23631962,10.11158814
23631964,10.71483666
23631966,10.18302162
23631968,9.880690233
23631970,10.10047371
23631972,10.30523892
23631974,10.50265967
23631976,10.68341446
23631978,10.40892193
23631980,10.19176742
23631982,11.40832917
23631984,10.61659168
23631986,9.788208908
23631988,10.26111159
23631990,10.47274149
23631992,10.9463662
23631994,10.66879837
23631996,10.99142156
23631998,10.16366079
23632000,10.07454262
23632002,10.4199228
23632004,10.84001531
23632006,10.04725969
23632008,10.43196344
23632010,10.70196678
23632012,10.82696474
23632014,11.10380605
23632016,10.92954672
23632018,9.492907595
23632020,10.74757599
23632022,8.545056362
23632024,9.219165153
23632026,9.955355874
23632028,8.900951637
23632030,10.28224307
23632032,9.751018912
23632034,9.848959147
23632036,8.941688532
23632038,9.987270718
23632040,9.51767812
23632042,10.39857766
23632044,10.35118618
23632046,9.686049602
23632048,8.74938691
23632050,9.956864403
23632052,10.35095216
23632054,10.26941979
23632056,9.87791116
23632058,9.772736212
23632060,10.00574009
23632062,10.34902909
23632064,10.41725059
23632066,10.04102529
23632068,9.978153329
23632070,10.41255259
23632072,10.1220971
23632076,10.15325109
23632078,10.13018994
23632080,10.15842181
23632082,10.30134554
23632084,9.577168345
23632086,10.55060112
23632088,10.4195541
23632090,10.63190819
23632092,9.977155827
23632094,10.99917445
23632096,10.94059252
23632098,11.03220777
23632100,10.87503661
23632102,10.72233363
23632104,10.60373729
23632106,10.51164732
23632108,10.79873735
23632112,10.3195684
23632114,9.444715755
23632116,8.707714548
23632118,10.6235611
23632120,10.47625354
23632122,9.428625245
23632124,10.78007831
23632126,8.899477593
23632128,7.986669045
23632130,9.317202911
23632132,11.14278706
23632134,10.50741646
23632136,10.13941053
23632138,10.52024987
23632140,10.17653115
23632142,10.46395329
23632144,10.66564687
23632146,11.32646522
23632148,10.99560889
23632150,8.629956718
23632152,11.89343329
23632154,11.28108225
23632156,10.85876077
23632158,11.27283068
23632160,10.82272515
23632162,11.04507716
23632164,10.75182204
23632166,11.38158497
23632168,11.47646952
23632170,11.05364583
23632172,10.89981398
23632174,10.14320987
23632176,10.45833705
23632178,10.98491311
23632180,10.47058911
23632182,10.77878505
23632184,10.0826809
23632186,10.31242361
23632188,9.992509335
23632190,9.864057913
23632192,10.78476241
23632194,11.30510064
23632196,10.69433415
23632198,10.38900881
23632200,10.51847234
23632202,10.22550401
23632204,10.64047064
23632206,10.58125133
23632208,10.44767654
23632210,10.8205725
23632212,10.37137703
23632214,10.67897686
23632216,9.981868631
23632218,11.60544436
23632220,11.37963181
23632222,10.99393786
23632224,10.09147857
23632226,10.45635688
23632228,10.53048987
23632230,10.0748905
23632232,10.64532139
23632234,10.42298456
23632236,10.69305523
23632238,10.88267627
23632240,10.17028587
23632242,10.47468316
23632244,11.66377967
23632246,10.50063851
23632248,11.26399504
23632250,11.16356435
23632252,10.95677022
23632254,11.70518035
23632256,11.03760471
23632258,10.89234367
23632260,11.0328989
23632262,11.62628893
23632264,11.22728714
23632266,11.31470586
23632268,11.88305049
23632270,11.56296898
23632272,10.79989443
23632274,11.00573174
23632276,11.40113147
23632278,11.29099766
23632280,11.3199833
23632282,10.59167453
23632284,11.0503949
23632286,11.34283111
23632288,11.71312047
23632290,11.07804409
23632292,10.9823566
23632294,11.08263417
23632296,11.09806774
23632298,11.7009258
23632300,11.77918977
23632302,11.51922314
23632304,11.26042767
23632306,11.6526253
23632308,10.99432238
23632310,11.51981623
23632312,11.47451043
23632314,11.42023832
23632316,11.65211954
23632318,11.39958475
23632320,10.4890642
23632322,10.98624914
23632324,11.18883066
23632326,11.02533596
23632328,11.26027543
23632330,11.55397655
23632332,11.12936749
23632334,11.50013263
23632336,11.65431464
23632338,11.01468027
23632340,10.72687096
23632342,10.97535261
23632344,11.42060952
23632346,10.79851954
23632348,11.37145723
23632350,11.3060821
23632352,11.44412131
23632354,11.41125366
23632356,11.59732572
23632358,11.59631457
23632360,10.86990498
23632362,11.26820857
23632364,11.54535658
23632366,11.24544026
23632368,11.27671696
23632370,11.46770371
23632372,10.63742515
23632374,11.78312657
23632376,9.605894614
23632378,11.68495889
23632380,11.02186946
23632382,11.31082685
23632384,10.84915026
23632386,11.27477688
23632388,11.77210323
23632390,11.46574447
23632392,11.20424433
23632394,11.77272451
23632396,11.62342571
23632398,11.80858367
23632400,10.52993521
23632402,10.30143548
23632404,11.33188174
23632406,10.71999107
23632408,10.78565992
23632410,10.9395845
23632412,11.12007236
23632414,10.69851073
23632416,11.43139692
23632418,11.38577269
23632420,11.18733742
23632422,11.25700695
23632424,11.98849944
23632426,11.78311925
23632428,11.6226778
23632430,11.47185058
23632432,11.38252221
23632434,11.6543
23632436,11.59572076
23632438,11.44478327
23632440,11.73803606
23632442,11.7806583
23632444,11.93314482
23632446,11.73081892
23632448,11.84849229
23632450,11.3627067
23632452,10.72496254
23632454,11.49219658
23632456,11.76833927
23632458,11.31954102
23632460,10.97514287
23632462,11.29080934
23632464,11.0035279
23632466,11.40839141
23632468,11.51164728
23632470,10.61739389
23632472,10.57997342
23632474,11.03101307
23632476,10.3003502
23632478,10.8883268
23632480,10.569086
23632482,11.39480014
23632484,10.73160494
23632488,11.18090446
23632490,11.3586628
23632492,11.18090446
23632494,10.94574775
23632496,11.39104029
23632498,11.27320977
23632500,11.44378273
23632502,10.9410372
23632504,11.39221882
23632506,11.05792533
23632508,10.61255374
23632510,10.8741036
23632512,11.38221604
23632514,10.53573807
23632516,10.67737779
23632518,10.64709707
23632520,11.424725
23632522,10.66087334
23632524,11.07206449
23632526,10.54570493
23632528,10.43186289
23632530,10.55015031
23632532,10.78353367
23632534,9.547166114
23632536,10.02470789
23632538,10.65037836
23632540,10.93221326
23632542,10.79168917
23632544,10.47748399
23632548,10.0924717
23632550,10.34030391
23632552,10.20659249
23632554,11.13949593
23632556,11.05733452
23632558,11.18379912
23632560,11.0812212
23632562,11.36279091
23632564,10.23445005
23632566,11.0575597
23632568,11.39145376
23632570,11.41988988
23632572,11.40734496
23632574,11.28978598
23632576,10.70227973
23632578,11.39981054
23632580,11.2774883
23632582,10.82140924
23632584,10.89694286
23632586,10.21364977
23632588,10.92277513
23632590,11.03547779
23632592,11.58934485
23632594,11.3428177
23632596,11.36071996
23632598,10.468243
23632600,10.46245825
23632602,10.56008092
23632604,10.99232987
23632606,10.69759271
23632608,10.98168264
23632610,10.49179037
23632612,10.55405685
23632614,10.5886142
23632616,10.34419534
23632618,11.00176579
23632620,10.55754528
23632622,10.89118485
23632624,9.759248612
23632626,10.58793275
23632628,11.02382356
23632630,10.5146698
23632632,10.9808454
23632634,10.46237824
23632636,10.58783795
23632638,9.164308804
23632640,10.57284145
23632642,10.22700607
23632644,10.62973221
23632646,10.37944939
23632648,9.834378505
23632650,10.6756774
23632652,10.80584845
23632654,10.06725846
23632656,10.1351539
23632658,9.892031154
23632660,9.934180642
23632662,9.567259528
23632664,9.573561469
23632666,10.63428737
23632668,9.975663916
23632670,10.00520155
23632672,10.68761796
23632674,10.38425792
23632676,10.69437891
23632678,10.54921884
23632680,10.17859549
23632682,10.06444883
23632684,10.2090441
23632686,11.08756218
23632688,10.79431398
23632690,10.71927494
23632692,10.44041952
23632694,10.91887969
23632696,10.23078802
23632698,10.85527329
23632700,10.73986572
23632702,10.79242739
23632704,9.250970488
23632706,10.39159464
23632708,10.61187935
23632710,10.60946421
23632712,9.856784939
23632714,10.64299298
23632716,10.22381601
23632718,10.71518555
23632720,10.46156632
23632722,10.1415152
23632724,10.33408958
23632726,10.19254894
23632728,10.48789127
23632730,10.12449531
23632732,10.99814144
23632734,10.66245174
23632736,10.55349042
23632738,9.83886247
23632740,10.75772942
23632742,10.21763533
23632744,10.39785556
23637656,10.45649578
23637658,10.45640195
23637660,10.45621893
23637662,10.45618054
23637664,10.45602446
23637666,10.45590607
23637668,10.45590183
23637670,10.45580365
23637672,10.46060544
23637674,10.45573452
23637676,10.45565109
23637678,10.44275623
23637680,10.4427494
23637682,10.44195156
23637684,10.44182746
23637686,10.44181964
23637688,10.44123072
23637690,10.44112483
23637692,10.44089926
23637694,10.44089108
23637696,10.44053164
23637698,10.47210754
23637700,10.47198591
23637702,10.47140314
23637704,10.33070307
23637706,10.32999005
23637708,10.06895154
23637710,10.0819001
23637712,10.09565996
23637714,10.1742935
23637718,10.24272771
23637720,10.24728964
23637722,10.2495315
23637724,10.21605888
23637726,10.18998113
23637728,10.17389293
23637730,10.15402289
23637732,10.15609526
23637734,10.32008878
23637736,11.05955478
23637738,11.14244403
23637740,10.56706849
23637742,10.18880777
23637744,10.95476529
23637746,10.32049238
23637748,10.36502698
23637750,10.40188565
23637752,10.51026182
23637754,10.61698505
23637756,10.60647278
23637758,10.73053827
23637760,10.70603374
23637762,10.77035014
23637764,10.56217857
23637766,10.29653285
23637768,10.2961426
23637770,10.31740098
23637772,10.3630307
23637774,10.36777424
23637776,10.52414085
23637778,10.52412599
23637780,10.52408882
23637782,10.52401943
23637784,10.52884315
23637786,10.53315245
23637788,10.54220289
23637790,10.54209651
23637792,10.5420364
23637794,10.54203013
23637796,10.54534031
23637798,10.57685556
23637800,10.54626277
23637802,10.56831256
23637804,10.61415947
23637806,10.61414463
23637808,10.6234838
23637810,10.64030371
23637812,10.68974022
23637814,10.72163551
23637816,10.8347929
23637818,10.87540023
23637820,10.44901907
23637822,10.40380211
23637824,10.9174339
23637826,11.04189262
23637828,10.89579718
23637830,11.09210967
23637832,11.08000792
23637834,10.9127956
23637836,10.94041046
23637838,10.84014584
23637840,10.96872734
23637842,10.95977657
23637844,10.9543494
23637846,10.9382491
23637848,10.94400978
23637850,10.98498665
23637852,10.99471041
23637854,11.02234238
23637856,11.0129463
23637858,10.99136649
23637860,10.98467322
23637862,10.9951643
23637864,10.94074312
23637866,10.92288156
23637868,10.91483745
23637870,10.96719679
23637872,10.9260845
23637874,10.95865186
23637876,10.91146868
23637878,10.95132651
23637880,10.94815223
23637882,11.03725792
23637884,11.11925871
23637886,10.84542093
23637888,10.94401104
23637890,10.93388467
23637892,10.90622912
23637894,10.97753827
23637896,11.04569629
23637898,11.03851357
23637900,11.04235839
23637902,11.0287243
23637904,11.03451549
23637906,10.94488786
23637908,10.96239183
23637910,10.90183947
23637912,11.41151822
23637914,9.961135587
23637916,10.2604804
23637918,10.30214684
23637920,10.42764753
23637922,10.28931694
23637924,10.16362888
23637926,10.45093878
23637928,10.69259102
23637930,10.60908632
23637932,10.59336099
23637934,10.63883992
23637936,10.48843751
23637938,10.56385962
23637940,10.56315209
23637942,10.60332141
23637944,10.24285358
23637946,10.38365676
23637948,10.45199904
23637950,10.49666598
23637952,10.53847272
23637954,10.54290946
23637956,10.6611732
23637958,10.66104337
23637960,10.66582849
23637962,10.66577433
23637964,10.67497508
23637966,10.67950932
23637968,10.69335964
23637970,10.6979133
23637972,10.73804658
23637974,10.73802974
23637976,10.73695306
23637978,10.74795795
23637980,10.75689908
23637982,10.78137503
23637984,10.78545975
23637986,10.79365273
23637988,10.78097982
23637990,10.81267588
23637992,10.84050794
23637994,10.88036005
23637996,10.86913651
23637998,10.83969079
23638000,10.84280054
23638002,10.83700191
23638004,10.836932
23638006,10.85222416
23638008,10.84793796
23638010,10.81639595
23638012,10.84785912
23638014,10.84225922
23638016,10.79741774
23638018,10.79989646
23638020,10.88851993
23638022,10.80236572
23638024,10.85658016
23638026,10.95846896
23638028,10.99387364
23638030,10.99783879
23638032,11.02626935
23638034,10.81036149
23638036,9.846740441
23638038,9.846684038
23638040,9.858783816
23638042,9.912681406
23638044,9.935625418
23638046,9.980705236
23638048,10.0245685
23638050,9.978153432
23638052,9.986927109
23638054,10.20126266
23638056,10.21945068
23638058,10.2650894
23638060,10.27568175
23638062,10.29194604
23638064,10.30587474
23638066,10.3006121
23638068,10.35862041
23638070,10.37814589
23638072,10.28146442
23638074,10.46052923
23638076,10.48301214
23638078,10.48820033
23638080,10.30559362
23638082,10.34919098
23638084,10.5236232
23638086,9.888518276
23638088,9.876699226
23638090,9.94008833
23638092,9.963488661
23638094,9.974141515
23638096,9.991625183
23638098,9.984356574
23638100,9.983077413
23638102,9.979487744
23638104,9.895313554
23638106,9.913192914
23638108,9.82014888
23638110,9.852237886
23638112,9.790253273
23638114,9.924561759
23638116,9.875632479
23638118,9.941968581
23638120,10.44083743
23638122,10.43999966
23638124,10.43982003
23638126,10.42574571
23638128,10.42501777
23638130,10.42418651
23638132,10.42403013
23638134,10.42309863
23638136,10.42710132
23638138,10.42663555
23638140,10.42641541
23638142,10.42611395
23638144,10.42610936
23638148,10.43583921
23638150,10.43582179
23638152,10.43581467
23638154,10.43964949
23638156,10.43941393
23638158,10.43934119
23638160,10.56857006
23638162,10.57206012
23638164,10.57643433
23638166,10.58422776
23638168,10.5836859
23638170,10.58315433
23638172,10.58627372
23638174,10.58595009
23638176,10.5850826
23638178,10.58499682
23638180,10.58933021
23638182,10.58836544
23638184,10.58757814
23638186,10.5852708
23638188,10.58921828
23638190,10.69180115
23638192,10.69637553
23638194,10.6957851
23638196,10.69569611
23638198,10.69568904
23638200,10.7004114
23638202,10.70830901
23638204,10.7082918
23638206,10.71211647
23638208,10.70927128
23638210,10.70898629
23638212,10.70765684
23638214,10.7110712
23638216,10.23757488
23638218,10.27011268
23638220,10.24289115
23638222,10.39981113
23638224,10.44038152
23638226,10.723187
23638228,10.79307374
23638230,10.77737978
23638232,10.83108256
23638234,10.52313754
23638236,10.61241134
23638238,10.58567206
23638240,10.67929745
23638242,10.71055425
23638244,10.70381362
23638246,10.71003877
23638248,10.27261824
23638250,10.17527597
23638252,10.25943386
23638254,10.80791318
23638256,10.71421561
23638258,10.71869625
23638260,10.71513542
23638262,10.71485714
23638264,10.70949052
23638266,10.7029906
23638268,10.70080952
23638270,10.69672814
23638272,10.69403786
23638274,10.68790341
23638276,10.69882772
23638278,10.70045362
23638280,10.39280429
23638282,10.41571361
23638284,10.42905131
23638286,10.53483704
23638288,10.61802939
23638290,10.63004851
23638292,10.63173188
23638294,10.8259342
23638296,10.83842544
23638298,10.76757251
23638300,10.87183093
23638302,10.7422912
23638304,10.72881237
