COMID,Stream DOC
24293282,2.919674215
24293284,3.289581613
24293286,2.73580434
24293288,2.772321517
24293290,2.520804728
24293292,2.247027917
24293294,2.11724163
24293296,2.077322699
24293298,1.503918949
24293300,1.532837189
24293302,1.476751336
24293304,1.51642668
24293306,1.478042424
24293308,1.424863621
24293310,1.550215635
24293312,1.627553496
24293314,1.728171634
24293316,1.395058424
24293318,2.752609072
24293320,3.290609103
24293322,2.756323457
24293324,1.242285152
24293326,2.725389016
24293328,2.752212873
24293330,2.75688066
24293332,2.774894799
24293334,2.753077462
24293336,2.75294454
24293338,2.742843028
24293342,2.77137279
24293344,2.769153377
24293346,2.827532895
24293348,2.823830901
24293350,2.784449971
24293352,2.822575712
24293354,2.839673765
24293356,3.316795631
24293358,2.841060048
24293360,2.896276127
24293362,2.929744938
24293364,2.780739048
24293366,2.888065838
24293368,2.839162137
24293370,3.267621189
24293372,3.273072219
24293374,2.830377322
24293376,2.833920189
24293378,2.787539169
24293380,2.865434968
24293382,3.27277946
24293384,3.27277946
24293386,2.842583407
24293388,2.78663851
24293390,2.751101078
24293392,2.854782985
24293394,2.786931269
24293396,3.268787547
24293398,3.266032395
24293400,2.867225131
24293402,2.584236712
24293404,2.439899598
24293406,2.398355621
24293408,2.510169801
24293410,1.753492595
24293412,1.671126003
24293414,1.651179089
24293416,2.767444251
24293418,2.786880652
24293420,2.752764787
24293422,3.269430649
24293424,2.829370403
24293426,2.810005559
24293428,2.745341225
24293430,2.733290105
24293432,2.714713595
24293434,3.273769135
24293436,2.7300675
24293438,2.761546979
24293440,2.749155042
24293442,2.797333772
24293444,2.872654257
24293446,2.890859029
24293448,3.008098087
24293450,2.93433514
24293452,2.769013636
24293454,2.531486482
24293456,2.309828787
24293458,2.210122818
24293460,1.474256399
24293462,1.540205683
24293464,1.690848115
24293466,1.197821278
24293468,1.016237505
24293470,1.223917596
24293472,2.544544111
24293474,2.191711102
24293476,2.12036729
24293478,2.229361762
24293480,1.310954719
24293482,2.713200547
24293484,2.724495871
24293486,2.713116516
24293488,2.731980881
24293490,2.697896757
24293492,2.743774591
24293494,2.721087564
24293496,2.732920179
24293498,2.744855658
24293500,2.423735883
24293502,2.32353406
24293504,2.280422821
24293506,2.283366639
24293508,2.203902282
24293510,2.219059283
24293512,2.197488078
24293514,2.152030957
24293516,2.225359018
24293518,2.407174275
24293520,2.443148257
24293522,2.777646373
24293524,2.808532937
24293526,2.763419093
24293528,2.749152111
24293530,2.905356372
24293532,2.832464317
24293534,2.786246813
24293536,2.85491746
24293538,2.80634181
24293540,2.793387814
24293542,2.791808462
24293544,2.8023964
24293546,2.767147003
24293548,2.752986264
24293550,2.832791602
24293552,2.83955107
24293554,2.815938304
24293556,3.320158429
24293558,2.831902413
24293560,2.755010286
24293562,1.806626226
24293564,1.592697605
24293566,0.781818182
24293568,0.781818182
24293570,2.849108024
24293572,2.815631441
24293574,2.797882064
24293576,2.84065425
24293578,2.823844396
24293580,2.793178163
24293582,2.834737268
24293584,3.32221358
24293586,3.325908968
24293588,2.987842276
24293590,2.808975403
24293592,2.314817274
24293594,1.075325605
24293596,1.117767466
24293598,2.895300568
24293600,2.776293264
24293602,2.879383306
24293604,2.814701405
24293606,3.166288289
24293608,3.07998918
24293610,3.00011667
24293612,2.981907509
24293614,2.791324318
24293616,2.89026647
24293618,2.616347333
24293620,1.107327416
24293622,0.998814914
24293624,2.887399192
24293626,3.307425033
24293628,2.826751133
24293630,2.785998677
24293632,2.880571565
24293634,2.806676268
24293636,2.82293718
24293638,2.7860621
24293640,3.286227973
24293642,3.759783634
24293644,3.743122078
24293646,3.435018316
24293648,3.106378422
24293650,3.140762304
24293652,3.046718363
24293654,1.168781852
24293656,1.069526306
24293658,1.080144606
24293660,2.754111801
24293662,2.723854998
24293664,3.334869505
24293666,3.522467898
24293668,3.510566587
24293670,3.042766649
24293672,3.013202384
24293674,2.97263449
24293676,3.054473923
24293678,2.972349759
24293680,2.977872893
24293682,2.996476326
24293684,3.222292072
24293686,3.214495254
24293688,2.791131627
24293690,3.178093365
24293692,2.615702262
24293694,2.247208701
24293696,2.070666295
24293698,2.091552402
24293700,2.054935928
24293702,2.139191639
24293704,2.225802058
24293706,2.260188589
24293708,2.261024137
24293710,2.363485483
24293712,2.523893625
24293714,1.683797399
24293716,1.795270768
24293718,1.355535966
24293720,1.4085551
24293722,1.303721358
24293724,1.250031911
24293726,1.396102805
24293728,2.707004846
24293730,3.22439099
24293732,2.827683399
24293734,3.22439099
24293736,2.693934146
24293738,2.737492022
24293740,2.660354619
24293742,2.717943257
24293744,3.666038198
24293746,3.615891099
24293750,3.564752222
24293752,2.952449391
24293754,2.64060844
24293756,2.537121322
24293758,2.267370579
24293760,2.019228951
24293762,1.579850302
24293764,1.634724745
24293766,0.79040488
24293768,0.91099756
24293770,2.6848954
24293772,2.655854132
24293774,2.501441678
24293776,2.453410799
24293778,2.451770017
24293780,2.23299646
24293782,2.024666416
24293784,2.016372296
24293786,1.978228196
24293788,1.872014938
24293790,1.778877214
24293792,1.446622323
24293794,1.69596095
24293796,1.615594496
24293798,2.723521903
24293800,2.672469597
24293802,2.696573292
24293804,2.447632518
24293806,2.32259324
24293808,2.874282559
24293810,2.429194907
24293812,2.354760295
24293814,2.258664257
24293816,2.247178218
24293818,2.236306002
24293820,2.28764544
24293822,2.253197758
24293824,1.870399684
24293826,1.648721956
24293828,1.609656702
24293830,1.756295959
24293832,1.733059128
24293834,2.499925932
24293836,2.306834607
24293838,2.429592094
24293840,2.499722432
24293842,2.634646677
24293844,1.204646493
24293846,1.110034473
24293848,0.941265809
24293850,0.781818182
24293852,0.932960103
24293854,0.964384338
24293856,1.084063536
24293858,1.0471836
24293860,1.080592835
24293862,1.022053793
24293864,0.962896277
24293866,1.040809684
24293868,2.744175191
24293870,2.761794476
24293872,2.736283658
24293874,2.744444449
24293876,2.772286044
24293878,2.725148182
24293880,2.730419944
24293882,3.270031104
24293884,2.786331325
24293886,2.731527249
24293888,2.710291694
24293890,2.723809543
24293892,2.744086373
24293894,2.761726197
24293896,2.772323019
24293898,2.861946836
24293900,1.772191311
24293902,1.38620278
24293904,1.209082948
24293906,1.192170948
24293908,0.781818182
24293910,0.781818182
24293912,0.781818182
24293914,0.815315937
24293916,0.822062635
24293918,0.794703004
24293920,0.796156697
24293922,0.840693341
24293924,0.781818182
24293926,0.781818182
24293928,0.781818182
24293930,0.942922342
24293932,1.05417172
24293934,1.170626496
24293936,0.889391722
24293938,0.781818182
24293940,2.888588401
24293942,2.997010992
24293944,2.892030814
24293946,2.735420588
24293948,2.297287022
24293950,0.985022056
24293952,1.171674667
24293954,1.30923604
24293956,1.246825648
24293958,1.458922111
24293960,1.515442084
24293962,1.786717301
24293964,2.840337323
24293966,2.848441531
24293968,2.815076689
24293970,2.804443848
24293972,1.401426631
24293974,1.194846335
24293976,1.131285799
24293978,1.240188805
24293980,1.327285068
24293982,1.258964753
24293984,1.144696936
24293986,1.179092845
24293988,0.911576054
24293990,1.389138739
24293992,1.417775868
24293994,1.46909729
24293996,1.53808565
24293998,1.607628093
24294000,1.544172983
24294002,1.641360382
24294004,1.720537738
24294006,1.718165812
24294008,1.633888656
24294010,1.730534813
24294012,1.811071191
24294014,2.89972687
24294016,3.015035002
24294018,2.884027783
24294020,2.925348684
24294022,2.936708385
24294024,3.032444044
24294026,3.434691266
24294028,2.969321548
24294030,2.9593431
24294032,2.8955502
24294034,2.93413057
24294036,3.010309292
24294038,2.990847938
24294040,3.515813565
24294042,3.08838855
24294044,3.078049396
24294046,3.448208327
24294048,3.42915118
24294050,3.419357252
24294052,3.406654537
24294054,3.156944605
24294056,2.970988833
24294058,2.148479748
24294060,2.14760147
24294062,2.144381118
24294064,2.133841783
24294066,1.746876624
24294068,1.781707752
24294070,2.912735386
24294072,2.957518892
24294074,3.065147855
24294076,2.992741636
24294078,3.449380431
24294080,3.013974656
24294082,2.985247518
24294084,3.08582224
24294088,3.066502224
24294090,3.028191704
24294092,3.392197036
24294094,3.339715536
24294096,2.873803165
24294098,3.25723405
24294100,3.194571314
24294102,2.935433923
24294104,2.584483761
24294106,2.611550229
24294108,2.926233313
24294110,2.516788208
24294112,1.664315678
24294114,1.612764379
24294116,2.104858613
24294118,2.125351764
24294120,2.1186183
24294122,2.142624562
24294124,1.79842249
24294126,1.899442249
24294128,1.863321986
24294130,1.837438518
24294132,3.577607842
24294134,3.593961809
24294136,3.590383136
24294138,3.17777637
24294140,3.322596229
24294142,3.619001424
24294144,3.496525923
24294146,3.472159377
24294148,3.427101865
24294150,3.415518779
24294152,3.403212424
24294154,3.289561136
24294156,2.419404508
24294158,2.136183858
24294160,2.13530558
24294162,2.133841783
24294164,2.130621431
24294166,2.128279357
24294168,1.770339016
24294170,1.768289701
24294172,2.134134543
24294174,1.686185049
24294176,1.762526637
24294178,2.15579873
24294180,2.955900225
24294182,2.954715219
24294184,2.847444803
24294186,3.214822619
24294188,2.756558436
24294190,2.678735356
24294192,2.64073523
24294194,2.581887141
24294196,2.426050901
24294198,1.874965427
24294200,1.384796607
24294202,1.447735992
24294204,1.563391832
24294206,1.754642961
24294208,1.474123932
24294210,0.816115363
24294212,0.974046949
24294214,1.451158659
24294216,2.055675052
24294218,1.383235568
24294220,1.413686181
24294222,1.263033954
24294224,0.788156671
24294226,0.911607079
24294228,1.032479547
24294230,1.063036255
24294232,1.528111154
24294234,2.566539043
24294236,2.409563568
24294238,2.402517263
24294240,2.430410493
24294242,2.400758037
24294244,2.374097645
24294246,2.021341873
24294248,1.933359383
24294250,1.88670692
24294252,1.107214193
24294254,1.216723932
24294256,1.122317129
24294258,1.213068192
24294260,2.971919593
24294262,2.885364452
24294264,2.761360136
24294266,2.651631448
24294268,1.395987522
24294270,1.484606619
24294272,2.504038246
24294274,1.799260803
24294276,1.561881644
24294278,1.196853349
24294280,0.781818182
24294282,3.542714924
24294284,3.458862162
24294286,0.842629286
24294288,3.506866187
24294290,3.658794341
24294292,3.660143249
24294294,2.700079368
24294296,2.702502907
24294298,2.683460654
24294300,2.710195094
24294302,2.737495501
24294304,2.701280828
24294306,2.681115134
24294308,2.704022864
24294310,2.709968076
24294312,2.688693014
24294314,2.681422105
24294316,2.703314683
24294318,2.734461469
24294320,2.72189357
24294322,2.752885575
24294324,2.649577734
24294326,2.60572883
24294328,1.983018162
24294330,1.913738232
24294332,1.806267625
24294334,2.305709738
24294336,1.760732115
24294338,1.728426202
24294340,1.740924527
24294342,1.775233165
24294344,1.701055028
24294346,1.715570254
24294348,2.365077697
24294350,2.484863229
24294352,2.558125967
24294354,1.305878637
24294356,1.392345862
24294358,1.542044598
24294360,2.71152218
24294362,2.725829763
24294364,2.387547067
24294366,2.139520034
24294368,2.696236142
24294370,2.12479334
24294372,1.891174959
24294374,0.921734772
24294376,1.099057286
24294378,0.781818182
24294380,3.232559158
24294382,2.637189512
24294384,2.611055321
24294386,3.087665265
24294388,2.544594552
24294390,2.558232903
24294392,2.541499205
24294394,2.544123589
24294396,2.483500554
24294398,2.501413872
24294400,2.612647524
24294402,2.710863965
24294404,2.743362117
24294406,2.672557982
24294408,2.592079497
24294410,2.662326472
24294412,2.650209636
24294414,2.336189102
24294416,2.34892136
24294418,2.279474533
24294420,2.201550956
24294422,2.169589174
24294424,2.264830329
24294426,1.542815263
24294428,2.034596383
24294430,1.599372483
24294432,1.570647045
24294434,1.632190308
24294436,1.611769666
24294438,1.577573515
24294440,1.562853979
24294442,1.577004819
24294444,1.60227395
24294446,1.633483297
24294448,1.794613132
24294450,1.739903111
24294452,1.817980413
24294454,1.529272617
24294456,1.563672822
24294458,1.57749884
24294460,1.567099275
24294462,1.68437022
24294464,2.901079576
24294466,2.908764484
24294468,2.632606568
24294470,2.558990468
24294472,2.475486005
24294474,1.622373889
24294476,1.72937053
24294478,1.567442176
24294480,1.561286823
24294482,1.710235638
24294484,2.267052285
24294486,2.259583033
24294488,2.284548616
24294490,2.34421456
24294492,2.344678057
24294494,2.348253088
24294496,2.378118197
24294498,2.350947253
24294500,2.881222606
24294502,2.388218718
24294504,2.082968398
24294506,1.905033522
24294508,1.98987544
24294510,1.247997963
24294512,1.228435823
24294514,1.208521085
24294516,1.152853291
24294518,1.010564963
24294520,1.875761635
24294522,1.962346066
24294524,1.977194401
24294526,1.200180902
24294528,1.285178764
24294530,1.381548057
24294532,1.280640553
24294534,1.143946602
24294536,2.763446022
24294538,3.16231751
24294540,2.95482118
24294542,3.509917016
24294544,3.545178314
24294546,3.079352058
24294548,2.808792238
24294550,2.539703724
24294552,2.374571581
24294554,1.354510436
24294556,1.468368477
24294558,3.488645855
24294560,2.968737978
24294562,2.930353781
24294564,3.33348735
24294566,2.363164153
24294568,2.572477039
24294570,2.119337582
24294572,1.858569115
24294574,1.275855615
24294576,1.249805716
24294578,1.175531488
24294580,1.242061275
24294582,2.772260987
24294584,2.717974999
24294586,2.802887686
24294588,2.290090532
24294590,2.373885255
24294592,2.29033727
24294594,1.307342177
24294596,1.495586795
24294598,1.403795109
24294600,3.177626645
24294602,3.286616763
24294604,3.477446381
24294606,2.67334433
24294608,3.010212343
24294610,2.368398299
24294612,1.489245621
24294614,1.483683195
24294616,1.510059067
24294618,1.490014855
24294620,1.872481269
24294622,3.135150721
24294624,3.249029716
24294626,3.364077941
24294628,3.754967523
24294630,3.268499956
24294632,3.406335696
24294634,3.285104257
24294636,3.398883555
24294638,3.302044169
24294640,2.100227875
24294642,2.015832569
24294644,2.005837181
24294646,1.887436507
24294648,1.741536153
24294650,1.882149117
24294652,1.984168431
24294654,1.855740069
24294656,1.697002358
24294658,1.785404205
24294660,1.866123169
24294662,1.838169801
24294664,1.740749736
24294666,1.91436648
24294668,1.772183296
24294670,1.066239092
24294672,1.067506148
24294674,1.114288499
24294676,1.144499318
24294678,1.010287653
24294680,1.141355828
24294682,1.782594448
24294684,1.6882419
24294686,1.798921952
24294688,1.043830635
24294690,1.355056748
24294692,2.15579873
24294694,2.15579873
24294696,2.333628663
24294698,2.238513154
24294700,2.003614235
24294702,1.840594398
24294704,1.885241629
24294706,1.956373362
24294708,1.747464128
24294710,1.652684826
24294712,0.989743824
24294714,1.183775618
24294716,0.781818182
24294718,0.781818182
24294720,0.928714511
24294722,0.971100444
24294724,1.075576741
24294726,1.037454415
24294728,1.039932986
24294730,1.270335408
24294732,1.137736164
24294734,1.319747895
24294736,1.344838489
24294738,1.315222128
24294740,1.144273334
24294742,1.316060804
24294744,1.271273655
24294746,1.858720974
24294748,1.831830604
24294750,0.920022121
24294752,0.852101734
24294754,0.915992056
24294756,0.892446041
24294758,0.923811701
24294760,0.885445554
24294762,0.859860524
24294764,0.91620717
24294766,0.781818182
24294768,0.781818182
24294770,0.781818182
24294772,0.781818182
24294774,1.776570798
24294776,1.128295861
24294778,1.070842725
24294780,1.132519317
24294782,1.218967076
24294784,0.781818182
24294786,0.833606215
24294788,0.781818182
24294790,0.781818182
24294792,0.781818182
24294794,1.156045377
24294796,1.02519581
24294798,1.956853025
24294800,0.84016383
24294802,0.931777018
24294804,3.01580987
24294806,1.407300599
24294808,2.439152289
24294810,1.749392856
24294812,2.272005183
24294814,1.597592441
24294816,1.590540142
24294818,1.328409428
24294820,0.781818182
24294822,1.012022055
24294824,1.029016814
24294826,0.834053302
24294828,0.781818182
24294830,1.958362041
24294832,1.502706717
24294834,3.274651887
24294836,3.274651887
24294838,1.174193374
24294840,0.797981373
24294842,1.259164981
24294844,1.203178555
24294846,1.251353797
24294848,1.14106823
24294850,1.132442489
24294852,1.177411887
24294854,2.897673639
24294856,2.894929913
24294858,2.478785093
24294860,2.893045551
24294862,2.27005669
24294864,1.733524071
24294866,2.01252583
24294868,1.079437069
24294872,1.829596485
24294874,0.860371022
24294876,0.781818182
24294878,1.021376589
24294880,2.332383775
24294882,1.432554009
24294884,1.497311732
24294886,1.492265946
24294888,0.836435546
24294890,0.960587595
24294892,0.978310528
24294894,1.117767466
24294896,1.489774207
24294898,1.775988082
24294900,2.904437705
24294902,2.760063311
24294904,2.813694268
24294906,1.683837738
24294908,0.973713892
24294910,0.781818182
24294912,0.781818182
24294914,2.613435478
24294916,2.443614159
24294918,2.397863467
24294920,0.781818182
24294922,2.905559575
24294924,2.385492002
24294926,2.139894102
24294928,2.030019366
24294930,1.694606769
24294932,1.584599796
24294934,1.591782283
24294936,1.604275457
24294938,0.781818182
24294940,0.781818182
24294942,0.781818182
24294944,1.168040936
24294946,1.21197998
24294948,1.339693933
24294950,1.605192525
24294954,2.849079434
24294956,2.68099636
24294958,2.539685264
24294966,1.268102668
24294968,1.411766685
24294970,1.435587001
24294974,2.572447917
24294976,1.407300599
24294978,0.982112035
24294980,1.435587001
24294982,0.781818182
24294984,0.781818182
24294986,0.781818182
24294988,0.781818182
24294990,3.416608353
24294992,3.070500897
24294994,3.185990205
24294996,3.266656137
24294998,2.953790684
24295000,2.15579873
24295002,3.537807594
24295004,2.990959719
24295006,2.963144166
24295008,1.843186752
24295010,1.938719968
24295012,2.016494482
24295014,0.781818182
24295016,0.781818182
24295018,1.800554789
24295020,0.982999414
24295022,1.163070227
24295024,1.3794244
24295026,1.666319535
24295028,1.666820004
24295030,2.216310165
24295032,1.89268034
24295034,2.018623007
24295036,2.076899828
24295038,2.151813632
24295040,2.209244763
24295042,1.231801808
24295044,3.614845292
24295046,3.169634439
24295048,2.754331419
24295050,1.660375532
24295052,1.186734169
24295054,1.197682018
24295056,1.619994833
24295058,2.438093776
24295060,1.67857085
24295064,1.312059168
24295066,1.012764399
24295068,1.014779369
24295070,1.097143178
24295072,2.747379491
24295074,2.43759659
24295076,1.377043928
24295078,1.201609543
24295080,1.181324594
24295082,1.260108664
24295084,2.943601013
24295086,1.606840547
24295088,0.781818182
24295090,1.148892861
24295092,1.125270607
24295094,1.238922796
24295096,1.250891671
24295098,1.279937201
24295100,0.988244949
24295102,1.018872976
24295104,1.010014997
24295106,0.781818182
24295108,0.781818182
24295110,0.842877227
24295112,0.783709951
24295114,0.781818182
24295116,0.781818182
24295118,0.781818182
24295120,0.781818182
24295122,1.177658074
24295124,0.781818182
24295126,0.781818182
24295128,2.898201648
24295130,1.723573706
24295132,1.85627821
24295134,2.688787421
24295136,2.679156635
24295138,2.653482225
24295140,2.704895999
24295142,2.311007528
24295144,2.199034009
24295146,1.192277202
24295148,0.781818182
24295150,0.781818182
24295152,1.11815129
24295154,1.334841682
24295156,0.987762339
24295158,1.113898659
24295160,2.63839916
24295162,2.685077344
24295164,2.841435747
24295166,2.753139778
24295168,2.802871354
24295170,1.520822407
24295172,1.36391376
24295174,1.455443398
24295176,1.317894258
24295178,2.793673449
24295180,3.482027989
24295182,3.652655792
24295184,3.061029146
24295186,3.203382513
24295188,2.934028432
24295190,2.661511413
24295192,3.211376182
24295194,3.424554499
24295196,3.360581705
24295198,2.083487185
24295200,2.083194426
24295202,2.949285221
24295204,2.841242828
24295206,1.657444189
24295210,3.540696507
24295212,3.526098055
24295214,3.215319511
24295216,3.210274118
24295220,2.638852646
24295222,0.781818182
24295224,2.014103233
24295232,2.15579873
24295234,3.678995412
24295236,3.433545593
24295240,0.781818182
24295242,2.15579873
24295244,1.057413652
24295246,0.781818182
24295248,0.807336049
24295252,1.782690897
24295254,2.979787826
24295256,3.346912292
24295258,0.905610435
24295262,1.195697573
24295264,2.909590205
24295266,1.501583459
24295268,3.275351467
24295270,0.781818182
24295272,1.499587214
24295274,2.778329041
24295276,2.875508798
24295278,1.345401445
24295280,1.058532644
24295282,0.781818182
24295284,1.412781405
24295288,0.781818182
24295290,1.348475102
24295292,0.781818182
24295294,1.382688576
24295296,1.127450094
24295298,0.781818182
24295300,0.781818182
24295304,0.781818182
24295306,0.781818182
24295308,1.084314492
24295310,2.830068957
24295312,1.445240175
24295314,1.05134263
24295316,1.006666807
24295318,1.157892429
24295320,1.200279754
24295324,2.093518943
24295326,2.645891493
24295328,0.969981696
24295330,1.120993311
24295334,1.538929228
24295338,0.781818182
24295340,0.781818182
24295342,1.600727112
24295344,1.054600348
24295346,0.781818182
24295348,1.555056663
24295350,1.063169701
24295352,0.782403779
24295354,2.878222058
24295356,1.559740811
24295358,0.842686055
24295360,1.005020722
24295362,2.882199053
24295364,1.417855954
24295366,2.304884328
24295368,2.455439719
24295370,1.581670103
24295372,2.00178021
24295374,2.073920454
24295376,0.94944037
24295378,2.482080815
24295380,2.31769966
24295382,1.154321563
24295384,0.781818182
24295386,0.781818182
24295388,1.278601561
24295390,1.795278907
24295392,1.350024376
24295394,0.781818182
24295396,0.781818182
24295398,0.781818182
24295400,2.394187119
24295402,0.781818182
24295404,3.119818896
24295406,1.010564963
24295408,0.781818182
24295410,1.635745178
24295412,1.388791042
24295414,1.127127091
24295416,0.7895674
24295418,0.939343303
24295420,0.858276072
24295424,0.781818182
24295426,0.919178622
24295428,1.62802343
24295430,0.856710523
24295432,0.788632816
24295434,0.94691516
24295436,1.28227581
24295438,0.781818182
24295440,1.627469057
24295442,0.781818182
24295444,0.781818182
24295446,1.137148298
24295448,0.781818182
24295450,0.904708568
24295452,1.471634718
24295454,0.781818182
24295456,0.781818182
24295458,0.781818182
24295460,0.781818182
24295462,0.781818182
24295464,0.815136383
24295466,1.473844161
24295468,1.183934752
24295470,1.085229453
24295472,0.781818182
24295474,1.131327476
24295476,0.867461563
24295478,0.781818182
24295484,0.954004597
24295486,1.777390157
24295488,0.781818182
24295490,0.781818182
24295492,0.781818182
24295494,0.781818182
24295496,1.511616211
24295498,1.085444508
24295500,0.781818182
24295504,1.396802737
24295506,1.180020023
24295508,1.199297485
24295510,1.072598889
24295512,1.013107627
24295514,1.398199263
24295516,0.781818182
24295518,0.781818182
24295522,0.781818182
24295524,1.787748659
24295526,1.16536638
24295528,1.423510346
24295532,0.781818182
24295534,0.781818182
24295536,1.247685612
24295538,1.010564963
24295540,1.152850195
24295542,1.221069384
24295544,1.265200177
24295546,0.781818182
24295548,0.812033579
24295550,0.781818182
24295552,1.649749177
24295554,1.335079926
24295556,0.781818182
24295558,0.781818182
24295560,1.55210769
24295562,1.340968078
24295566,1.520841522
24295568,1.302724442
24295570,0.781818182
24295572,0.781818182
24295574,2.14867792
24295576,2.120723733
24295578,1.553243451
24295580,0.792371513
24295582,0.781818182
24295584,0.781818182
24295586,1.117767466
24295588,0.781818182
24295590,1.092340626
24295592,1.310327913
24295594,1.122929628
24295596,1.524278166
24295598,1.297791976
24295600,1.330505189
24295602,1.333482131
24295604,0.88492105
24295606,1.218325175
24295608,2.038210739
24295610,2.178331378
24295612,1.136166189
24295614,2.202634175
24295616,1.560660358
24295618,0.847321306
24295620,0.951966217
24295622,1.345697245
24295624,1.70090201
24295626,1.629417574
24295632,0.781818182
24295634,0.781818182
24295636,1.305110654
24295638,0.781818182
24295640,0.781818182
24295642,0.781818182
24295644,1.779762665
24295646,1.405454343
24295648,0.988668906
24295650,1.253317973
24295652,1.438798325
24295654,1.513246899
24295658,1.737225821
24295660,1.451708597
24295662,1.106811996
24295664,1.064880107
24295666,1.135530826
24295668,0.941866631
24295670,1.161790588
24295674,2.082652712
24295676,1.012154039
24295678,0.954176859
24295682,0.781818182
24295686,0.781818182
24295688,0.781818182
24295690,2.064591038
24295692,1.07213256
24295694,2.076611221
24295696,2.615656149
24295698,1.196036126
24295706,1.137471846
24295708,1.42386434
24295710,1.558596909
24295716,0.781818182
24295718,1.363555906
24295720,1.220261166
24295722,0.781818182
24295724,0.781818182
24295726,1.038387762
24295728,0.981424184
24295730,1.022352095
24295732,1.234794319
24295734,1.520079462
24295736,1.901567917
24295738,3.060565695
24295740,0.781818182
24295742,1.390530099
24295744,0.899679919
24295746,2.002504853
24295748,2.487781363
24295750,1.412219043
24295752,1.781707752
24295756,1.966107041
24295758,1.167373172
24295760,0.781818182
24295762,1.236606643
24295764,2.004673284
24295766,2.083735305
24295770,2.72137245
24295772,2.153244695
24295774,2.63938525
24295778,1.72382037
24295780,0.821692077
24295782,1.419267888
24295784,2.558683982
24295786,0.781818182
24295788,1.119702771
24295790,1.425989804
24295792,2.775923865
24295794,1.197006317
24295798,0.781818182
24295800,3.482854488
24295802,1.040490727
24295804,1.261948154
24295808,0.939974077
24295810,1.512112571
24295812,2.795765769
24295814,1.364931499
24295816,2.622030508
24295818,0.954492705
24295820,0.951334696
24295822,0.781818182
24295824,1.139089856
24295826,2.160345809
24295828,1.20656749
24295830,1.435594201
24295832,0.980743951
24295834,0.781818182
24295836,1.30466594
24295838,2.606404913
24295840,1.272597455
24295842,1.087614713
24295844,1.065741142
24295846,3.271894545
24295848,2.902241715
24295850,3.715701145
24295852,2.805621967
24295854,0.878332691
24295856,0.781818182
24295858,0.786452352
24295860,1.342331399
24295862,1.227287413
24295864,1.815603869
24295866,2.184154698
24295868,3.001632484
24295870,1.520399586
24295872,2.49689282
24295874,2.539878586
24295876,0.920122987
24295878,0.965237533
24295880,1.342804038
24295882,0.781818182
24295884,2.204426237
24295886,2.571751208
24295888,1.324661161
24295890,0.781818182
24295892,3.248881125
24295894,2.832916307
24295896,1.168225569
24295898,1.987011364
24295900,1.061890191
24295902,2.162239313
24295904,3.284037161
24295906,2.013622457
24295908,0.781818182
24295910,1.374583245
24295912,1.17122288
24295914,3.614615331
24295916,0.781818182
24295918,0.781818182
24295920,1.922145771
24295922,0.824814946
24295924,3.514420972
24295926,2.816035282
24295928,3.740497234
24295930,3.355842312
24295932,3.898514572
24295934,2.124618638
24295936,3.152175054
24295938,0.781818182
24295940,1.143946602
24295942,2.269100689
24295944,0.781818182
24295946,1.634829244
24295948,0.781818182
24295950,2.620187626
24295952,1.200607222
24295956,2.143810997
24295958,1.598795733
24295960,2.820432083
24295962,0.968083748
24295964,3.09978654
24295966,1.154646091
24295968,2.590792402
24295970,3.062138582
24295972,3.25596116
24295974,1.15172602
24295976,0.781818182
24295978,2.255396868
24295980,1.041180161
24295984,2.192219878
24295986,2.401207604
24295988,1.591287422
24295992,1.58043579
24295994,1.946191347
24295996,0.966502413
24295998,1.152914103
24296000,0.781818182
24296002,3.039413229
24296004,3.271180512
24296006,0.781818182
24296008,0.781818182
24296010,2.304757498
24296012,1.638213018
24296014,1.39192238
24296016,0.781818182
24296018,2.322395091
24296022,2.906151124
24296024,0.781818182
24296026,1.710235638
24296028,1.381502401
24296030,0.781818182
24296032,0.781818182
24296034,0.781818182
24296036,0.9302014
24296038,1.169920871
24296040,1.176195289
24296044,0.781818182
24296046,2.600816909
24296048,0.781818182
24296050,1.968511567
24296052,0.876450974
24296054,1.404211216
24296056,0.781818182
24296058,2.913259957
24296060,0.781818182
24296062,1.012789753
24296064,0.781818182
24296066,0.781818182
24296068,0.781818182
24296070,0.781818182
24296072,2.927805686
24296076,2.223586763
24296078,3.088615372
24296080,0.781818182
24296082,0.781818182
24296084,2.531299212
24296086,1.538540597
24296088,2.92698143
24296090,1.781579121
24296092,2.142835328
24296094,2.46557191
24296096,1.591998457
24296098,0.781818182
24296100,1.397646392
24296102,1.540742064
24296104,1.955346777
24296106,0.781818182
24296108,0.940250513
24296110,1.919840933
24296112,0.781818182
24296114,1.995133146
24296116,0.781818182
24296118,2.722351549
24296120,0.781818182
24296122,2.407285816
24296126,1.014576056
24296128,1.841652503
24296130,2.609005377
24296132,1.792308205
24296134,0.781818182
24296136,1.843186752
24296138,1.666220231
24296142,0.781818182
24296146,2.235890497
24296150,1.807359951
24296152,1.956168262
24296154,2.263823888
24296156,2.870818323
24296158,2.15579873
24296160,1.410900241
24296162,0.884607235
24296164,2.010839187
24296166,0.781818182
24296168,2.524501448
24296172,2.454607668
24296174,1.601774241
24296176,1.796515745
24296178,2.154511702
24296180,0.781818182
24296182,1.224576001
24296184,1.330516616
24296186,1.064769401
24296188,2.154892832
24296190,2.161269363
